,bus_id,station_id,voltage,dc,symbol,under_construction,tag_substation,tag_area,lon,lat,country,geometry,substation_lv
0,0,0,154000,False,substation,False,transmission,0.0,32.8188,39.8051,TR,POINT (32.8188 39.8051),True
1,1,0,380000,False,substation,False,transmission,0.0,32.8198,39.8061,TR,POINT (32.8198 39.8061),False
2,2,0,400000,False,substation,False,transmission,0.0,32.8208,39.8071,TR,POINT (32.8208 39.8071),False
3,3,1,154000,False,substation,False,transmission,0.0,30.7045,36.9568,TR,POINT (30.7045 36.9568),True
4,4,1,380000,False,substation,False,transmission,0.0,30.7055,36.9578,TR,POINT (30.7055 36.9578),False
5,5,1,400000,False,substation,False,transmission,0.0,30.7065,36.9588,TR,POINT (30.7065 36.9588),False
6,6,2,154000,False,substation,False,transmission,0.0,28.6736,41.0607,TR,POINT (28.6736 41.0607),True
7,7,2,380000,False,substation,False,transmission,0.0,28.6746,41.0617,TR,POINT (28.6746 41.0617),False
8,8,3,154000,False,substation,False,transmission,0.0,32.4683,37.8614,TR,POINT (32.4683 37.8614),True
9,9,4,154000,False,substation,False,transmission,0.0,27.8723,39.643,TR,POINT (27.8723 39.643),True
10,10,5,154000,False,substation,False,transmission,0.0,26.6239,41.6602,TR,POINT (26.6239 41.6602),True
11,11,6,380000,False,substation,False,transmission,0.0,36.9115,38.3538,TR,POINT (36.9115 38.3538),True
12,12,6,400000,False,substation,False,transmission,0.0,36.9125,38.3548,TR,POINT (36.9125 38.3548),False
13,13,7,154000,False,substation,False,transmission,0.0,36.3598,37.5964,TR,POINT (36.3598 37.5964),True
14,14,7,380000,False,substation,False,transmission,0.0,36.3608,37.5974,TR,POINT (36.3608 37.5974),False
15,15,7,400000,False,substation,False,transmission,0.0,36.3618,37.5984,TR,POINT (36.3618 37.5984),False
16,16,8,66000,False,substation,False,transmission,0.0,35.4452,36.9764,TR,POINT (35.4452 36.9764),True
17,17,8,154000,False,substation,False,transmission,0.0,35.4462,36.9774,TR,POINT (35.4462 36.9774),False
18,18,9,154000,False,substation,False,transmission,0.0,32.1716,39.5867,TR,POINT (32.1716 39.5867),True
19,19,10,154000,False,substation,False,transmission,0.0,41.1473,37.8576,TR,POINT (41.1473 37.8576),True
20,20,10,380000,False,substation,False,transmission,0.0,41.1483,37.8586,TR,POINT (41.1483 37.8586),False
21,21,11,154000,False,substation,False,transmission,0.0,42.4082,37.2505,TR,POINT (42.4082 37.2505),True
22,22,12,154000,False,substation,False,transmission,0.0,43.7134,37.5961,TR,POINT (43.7134 37.5961),True
23,23,13,154000,False,substation,False,transmission,0.0,32.8153,40.0498,TR,POINT (32.8153 40.0498),True
24,24,13,380000,False,substation,False,transmission,0.0,32.8163,40.0508,TR,POINT (32.8163 40.0508),False
25,25,13,400000,False,substation,False,transmission,0.0,32.8173,40.0518,TR,POINT (32.8173 40.0518),False
26,26,14,154000,False,substation,False,transmission,0.0,32.4973,37.9548,TR,POINT (32.4973 37.9548),True
27,27,15,154000,False,substation,False,transmission,0.0,29.3259,40.6544,TR,POINT (29.3259 40.6544),True
28,28,16,154000,False,substation,False,transmission,0.0,28.9371,41.1037,TR,POINT (28.9371 41.1037),True
29,29,16,380000,False,substation,False,transmission,0.0,28.9381,41.1047,TR,POINT (28.9381 41.1047),False
30,30,16,400000,False,substation,False,transmission,0.0,28.9391,41.1057,TR,POINT (28.9391 41.1057),False
31,31,17,154000,False,substation,False,transmission,0.0,27.2382,38.4676,TR,POINT (27.2382 38.4676),True
32,32,18,154000,False,substation,False,transmission,0.0,30.5787,38.7831,TR,POINT (30.5787 38.7831),True
33,33,18,380000,False,substation,False,transmission,0.0,30.5797,38.7841,TR,POINT (30.5797 38.7841),False
34,34,18,400000,False,substation,False,transmission,0.0,30.5807,38.7851,TR,POINT (30.5807 38.7851),False
35,35,19,154000,False,substation,False,transmission,0.0,31.3042,38.1383,TR,POINT (31.3042 38.1383),True
36,36,20,154000,False,substation,False,transmission,0.0,31.4326,38.3359,TR,POINT (31.4326 38.3359),True
37,37,21,154000,False,substation,False,transmission,0.0,26.6239,40.3343,TR,POINT (26.6239 40.3343),True
38,38,21,380000,False,substation,False,transmission,0.0,26.6249,40.3353,TR,POINT (26.6249 40.3353),False
39,39,21,400000,False,substation,False,transmission,0.0,26.6259,40.3363,TR,POINT (26.6259 40.3363),False
40,40,22,154000,False,substation,False,transmission,0.0,26.2449,40.1484,TR,POINT (26.2449 40.1484),True
41,41,23,154000,False,substation,False,transmission,0.0,26.933,40.8834,TR,POINT (26.933 40.8834),True
42,42,24,154000,False,substation,False,transmission,0.0,27.3435,41.4809,TR,POINT (27.3435 41.4809),True
43,43,24,380000,False,substation,False,transmission,0.0,27.3445,41.4819,TR,POINT (27.3445 41.4819),False
44,44,24,400000,False,substation,False,transmission,0.0,27.3455,41.4829,TR,POINT (27.3455 41.4829),False
45,45,25,154000,False,substation,False,transmission,0.0,34.0847,37.5449,TR,POINT (34.0847 37.5449),True
46,46,25,380000,False,substation,False,transmission,0.0,34.0857,37.5459,TR,POINT (34.0857 37.5459),False
47,47,25,400000,False,substation,False,transmission,0.0,34.0867,37.5469,TR,POINT (34.0867 37.5469),False
48,48,26,154000,False,substation,False,transmission,0.0,33.5527,37.7352,TR,POINT (33.5527 37.7352),True
49,49,27,154000,False,substation,False,transmission,0.0,33.273,36.5609,TR,POINT (33.273 36.5609),True
50,50,28,150000,False,substation,False,transmission,0.0,35.7391,40.5717,TR,POINT (35.7391 40.5717),True
51,51,28,154000,False,substation,False,transmission,0.0,35.7401,40.5727,TR,POINT (35.7401 40.5727),False
52,52,28,380000,False,substation,False,transmission,0.0,35.7411,40.5737,TR,POINT (35.7411 40.5737),False
53,53,28,400000,False,substation,False,transmission,0.0,35.7421,40.5747,TR,POINT (35.7421 40.5747),False
54,54,29,154000,False,substation,False,transmission,0.0,32.7497,37.8418,TR,POINT (32.7497 37.8418),True
55,55,29,380000,False,substation,False,transmission,0.0,32.7507,37.8428,TR,POINT (32.7507 37.8428),False
56,56,29,400000,False,substation,False,transmission,0.0,32.7517,37.8438,TR,POINT (32.7517 37.8438),False
57,57,30,154000,False,substation,False,transmission,0.0,31.8612,37.4625,TR,POINT (31.8612 37.4625),True
58,58,30,380000,False,substation,False,transmission,0.0,31.8622,37.4635,TR,POINT (31.8622 37.4635),False
59,59,31,154000,False,substation,False,transmission,0.0,27.9722,41.0053,TR,POINT (27.9722 41.0053),True
60,60,31,380000,False,substation,False,transmission,0.0,27.9732,41.0063,TR,POINT (27.9732 41.0063),False
61,61,31,400000,False,substation,False,transmission,0.0,27.9742,41.0073,TR,POINT (27.9742 41.0073),False
62,62,32,154000,False,substation,False,transmission,0.0,29.4266,38.6831,TR,POINT (29.4266 38.6831),True
63,63,33,154000,False,substation,False,transmission,0.0,31.3042,40.7824,TR,POINT (31.3042 40.7824),True
64,64,33,380000,False,substation,False,transmission,0.0,31.3052,40.7834,TR,POINT (31.3052 40.7834),False
65,65,34,154000,False,substation,False,transmission,0.0,27.8282,41.155,TR,POINT (27.8282 41.155),True
66,66,35,154000,False,substation,False,transmission,0.0,32.624,37.9623,TR,POINT (32.624 37.9623),True
67,67,36,154000,False,substation,False,transmission,0.0,33.1928,37.1831,TR,POINT (33.1928 37.1831),True
68,68,37,154000,False,substation,False,transmission,0.0,33.3226,37.2179,TR,POINT (33.3226 37.2179),True
69,69,38,154000,False,substation,False,transmission,0.0,32.4178,38.174,TR,POINT (32.4178 38.174),True
70,70,39,154000,False,substation,False,transmission,0.0,31.8879,38.2571,TR,POINT (31.8879 38.2571),True
71,71,40,154000,False,substation,False,transmission,0.0,29.6707,41.0687,TR,POINT (29.6707 41.0687),True
72,72,41,154000,False,substation,False,transmission,0.0,30.083,39.9124,TR,POINT (30.083 39.9124),True
73,73,42,154000,False,substation,False,transmission,0.0,29.4543,39.6211,TR,POINT (29.4543 39.6211),True
74,74,42,380000,False,substation,False,transmission,0.0,29.4553,39.6221,TR,POINT (29.4553 39.6221),False
75,75,42,400000,False,substation,False,transmission,0.0,29.4563,39.6231,TR,POINT (29.4563 39.6231),False
76,76,43,154000,False,substation,False,transmission,0.0,27.1149,41.4245,TR,POINT (27.1149 41.4245),True
77,77,43,380000,False,substation,False,transmission,0.0,27.1159,41.4255,TR,POINT (27.1159 41.4255),False
78,78,43,400000,False,substation,False,transmission,0.0,27.1169,41.4265,TR,POINT (27.1169 41.4265),False
79,79,44,154000,False,substation,False,transmission,0.0,27.1245,38.3813,TR,POINT (27.1245 38.3813),True
80,80,44,170000,False,substation,False,transmission,0.0,27.1255,38.3823,TR,POINT (27.1255 38.3823),False
81,81,44,380000,False,substation,False,transmission,0.0,27.1265,38.3833,TR,POINT (27.1265 38.3833),False
82,82,44,400000,False,substation,False,transmission,0.0,27.1275,38.3843,TR,POINT (27.1275 38.3843),False
83,83,45,154000,False,substation,False,transmission,0.0,30.5729,37.4475,TR,POINT (30.5729 37.4475),True
84,84,46,154000,False,substation,False,transmission,0.0,31.7495,38.812,TR,POINT (31.7495 38.812),True
85,85,47,154000,False,substation,False,transmission,0.0,28.7434,41.2188,TR,POINT (28.7434 41.2188),True
86,86,47,380000,False,substation,False,transmission,0.0,28.7444,41.2198,TR,POINT (28.7444 41.2198),False
87,87,48,154000,False,substation,False,transmission,0.0,27.9657,41.2953,TR,POINT (27.9657 41.2953),True
88,88,48,170000,False,substation,False,transmission,0.0,27.9667,41.2963,TR,POINT (27.9667 41.2963),False
89,89,49,154000,False,substation,False,transmission,0.0,27.5801,41.2849,TR,POINT (27.5801 41.2849),True
90,90,50,154000,False,substation,False,transmission,0.0,28.0284,39.7923,TR,POINT (28.0284 39.7923),True
91,91,51,154000,False,substation,False,transmission,0.0,33.5216,38.9648,TR,POINT (33.5216 38.9648),True
92,92,52,154000,False,substation,False,transmission,0.0,31.7142,37.7568,TR,POINT (31.7142 37.7568),True
93,93,52,380000,False,substation,False,transmission,0.0,31.7152,37.7578,TR,POINT (31.7152 37.7578),False
94,94,53,154000,False,substation,False,transmission,0.0,26.5991,38.2952,TR,POINT (26.5991 38.2952),True
95,95,54,154000,False,substation,False,transmission,0.0,30.0244,40.7685,TR,POINT (30.0244 40.7685),True
96,96,54,380000,False,substation,False,transmission,0.0,30.0254,40.7695,TR,POINT (30.0254 40.7695),False
97,97,54,400000,False,substation,False,transmission,0.0,30.0264,40.7705,TR,POINT (30.0264 40.7705),False
98,98,55,154000,False,substation,False,transmission,0.0,41.2776,39.9357,TR,POINT (41.2776 39.9357),True
99,99,56,154000,False,substation,False,transmission,0.0,29.3366,40.4773,TR,POINT (29.3366 40.4773),True
100,100,57,154000,False,substation,False,transmission,0.0,33.1153,39.156,TR,POINT (33.1153 39.156),True
101,101,58,154000,False,substation,False,transmission,0.0,30.3356,37.756,TR,POINT (30.3356 37.756),True
102,102,59,154000,False,substation,False,transmission,0.0,30.9014,37.8438,TR,POINT (30.9014 37.8438),True
103,103,60,154000,False,substation,False,transmission,0.0,26.7666,39.5769,TR,POINT (26.7666 39.5769),True
104,104,61,154000,False,substation,False,transmission,0.0,26.2512,39.8715,TR,POINT (26.2512 39.8715),True
105,105,62,154000,False,substation,False,transmission,0.0,27.6907,40.4879,TR,POINT (27.6907 40.4879),True
106,106,63,154000,False,substation,False,transmission,0.0,32.7509,37.5746,TR,POINT (32.7509 37.5746),True
107,107,64,154000,False,substation,False,transmission,0.0,40.0819,39.1324,TR,POINT (40.0819 39.1324),True
108,108,64,380000,False,substation,False,transmission,0.0,40.0829,39.1334,TR,POINT (40.0829 39.1334),False
109,109,65,154000,False,substation,False,transmission,0.0,26.7662,38.3051,TR,POINT (26.7662 38.3051),True
110,110,65,380000,False,substation,False,transmission,0.0,26.7672,38.3061,TR,POINT (26.7672 38.3061),False
111,111,66,154000,False,substation,False,transmission,0.0,33.1762,38.1435,TR,POINT (33.1762 38.1435),True
112,112,67,154000,False,substation,False,transmission,0.0,26.2965,39.7103,TR,POINT (26.2965 39.7103),True
113,113,68,154000,False,substation,False,transmission,0.0,42.5941,37.3124,TR,POINT (42.5941 37.3124),True
114,114,68,380000,False,substation,False,transmission,0.0,42.5951,37.3134,TR,POINT (42.5951 37.3134),False
115,115,68,400000,False,substation,False,transmission,0.0,42.5961,37.3144,TR,POINT (42.5961 37.3144),False
116,116,69,154000,False,substation,False,transmission,0.0,38.3062,37.464,TR,POINT (38.3062 37.464),True
117,117,69,380000,False,substation,False,transmission,0.0,38.3072,37.465,TR,POINT (38.3072 37.465),False
118,118,69,400000,False,substation,False,transmission,0.0,38.3082,37.466,TR,POINT (38.3082 37.466),False
119,119,70,154000,False,substation,False,transmission,0.0,33.9509,38.3418,TR,POINT (33.9509 38.3418),True
120,120,71,380000,False,substation,False,transmission,0.0,26.4416,38.5621,TR,POINT (26.4416 38.5621),True
121,121,71,400000,False,substation,False,transmission,0.0,26.4426,38.5631,TR,POINT (26.4426 38.5631),False
122,122,72,154000,False,substation,False,transmission,0.0,38.6771,38.8143,TR,POINT (38.6771 38.8143),True
123,123,72,380000,False,substation,False,transmission,0.0,38.6781,38.8153,TR,POINT (38.6781 38.8153),False
124,124,72,400000,False,substation,False,transmission,0.0,38.6791,38.8163,TR,POINT (38.6791 38.8163),False
125,125,73,154000,False,substation,False,transmission,0.0,33.0185,36.9559,TR,POINT (33.0185 36.9559),True
126,126,74,154000,False,substation,False,transmission,0.0,29.6011,40.6851,TR,POINT (29.6011 40.6851),True
127,127,75,154000,False,substation,False,transmission,0.0,27.866,39.307,TR,POINT (27.866 39.307),True
128,128,76,154000,False,substation,False,transmission,0.0,27.646,41.0706,TR,POINT (27.646 41.0706),True
129,129,77,154000,False,substation,False,transmission,0.0,44.3457,37.5405,TR,POINT (44.3457 37.5405),True
130,130,78,154000,False,substation,False,transmission,0.0,30.4336,39.8219,TR,POINT (30.4336 39.8219),True
131,131,78,380000,False,substation,False,transmission,0.0,30.4346,39.8229,TR,POINT (30.4346 39.8229),False
132,132,78,400000,False,substation,False,transmission,0.0,30.4356,39.8239,TR,POINT (30.4356 39.8239),False
133,133,79,154000,False,substation,False,transmission,0.0,29.5639,40.7995,TR,POINT (29.5639 40.7995),True
134,134,79,380000,False,substation,False,transmission,0.0,29.5649,40.8005,TR,POINT (29.5649 40.8005),False
135,135,80,154000,False,substation,False,transmission,0.0,27.767,41.0998,TR,POINT (27.767 41.0998),True
136,136,80,380000,False,substation,False,transmission,0.0,27.768,41.1008,TR,POINT (27.768 41.1008),False
137,137,80,400000,False,substation,False,transmission,0.0,27.769,41.1018,TR,POINT (27.769 41.1018),False
138,138,81,154000,False,substation,False,transmission,0.0,28.2903,41.1592,TR,POINT (28.2903 41.1592),True
139,139,82,154000,False,substation,False,transmission,0.0,26.6708,40.4659,TR,POINT (26.6708 40.4659),True
140,140,82,380000,False,substation,False,transmission,0.0,26.6718,40.4669,TR,POINT (26.6718 40.4669),False
141,141,82,400000,False,substation,False,transmission,0.0,26.6728,40.4679,TR,POINT (26.6728 40.4679),False
142,142,83,154000,False,substation,False,transmission,0.0,28.0053,41.5156,TR,POINT (28.0053 41.5156),True
143,143,84,154000,False,substation,False,transmission,0.0,27.8045,41.6051,TR,POINT (27.8045 41.6051),True
144,144,85,154000,False,substation,False,transmission,0.0,27.7436,41.2452,TR,POINT (27.7436 41.2452),True
145,145,85,380000,False,substation,False,transmission,0.0,27.7446,41.2462,TR,POINT (27.7446 41.2462),False
146,146,86,66000,False,substation,False,transmission,0.0,32.7238,37.3072,TR,POINT (32.7238 37.3072),True
147,147,86,154000,False,substation,False,transmission,0.0,32.7248,37.3082,TR,POINT (32.7248 37.3082),False
148,148,87,154000,False,substation,False,transmission,0.0,27.8927,41.2381,TR,POINT (27.8927 41.2381),True
149,149,88,154000,False,substation,False,transmission,0.0,27.1123,40.6296,TR,POINT (27.1123 40.6296),True
150,150,89,154000,False,substation,False,transmission,0.0,26.8827,41.1343,TR,POINT (26.8827 41.1343),True
151,151,90,154000,False,substation,False,transmission,0.0,26.7817,41.9577,TR,POINT (26.7817 41.9577),True
152,152,91,154000,False,substation,False,transmission,0.0,28.1206,41.1449,TR,POINT (28.1206 41.1449),True
153,153,92,154000,False,substation,False,transmission,0.0,29.926,36.7088,TR,POINT (29.926 36.7088),True
154,154,93,154000,False,substation,False,transmission,0.0,28.827,41.0563,TR,POINT (28.827 41.0563),True
155,155,93,380000,False,substation,False,transmission,0.0,28.828,41.0573,TR,POINT (28.828 41.0573),False
156,156,94,154000,False,substation,False,transmission,0.0,42.419,38.7501,TR,POINT (42.419 38.7501),True
157,157,95,154000,False,substation,False,transmission,0.0,33.4687,39.7463,TR,POINT (33.4687 39.7463),True
158,158,95,380000,False,substation,False,transmission,0.0,33.4697,39.7473,TR,POINT (33.4697 39.7473),False
159,159,95,400000,False,substation,False,transmission,0.0,33.4707,39.7483,TR,POINT (33.4707 39.7483),False
160,160,96,154000,False,substation,False,transmission,0.0,29.9513,38.8031,TR,POINT (29.9513 38.8031),True
161,161,97,154000,False,substation,False,transmission,0.0,29.5967,40.8559,TR,POINT (29.5967 40.8559),True
162,162,97,380000,False,substation,False,transmission,0.0,29.5977,40.8569,TR,POINT (29.5977 40.8569),False
163,163,97,400000,False,substation,False,transmission,0.0,29.5987,40.8579,TR,POINT (29.5987 40.8579),False
164,164,98,154000,False,substation,False,transmission,0.0,37.1584,41.1322,TR,POINT (37.1584 41.1322),True
165,165,98,380000,False,substation,False,transmission,0.0,37.1594,41.1332,TR,POINT (37.1594 41.1332),False
166,166,98,400000,False,substation,False,transmission,0.0,37.1604,41.1342,TR,POINT (37.1604 41.1342),False
167,167,99,66000,False,substation,False,transmission,0.0,32.6519,37.5187,TR,POINT (32.6519 37.5187),True
168,168,99,154000,False,substation,False,transmission,0.0,32.6529,37.5197,TR,POINT (32.6529 37.5197),False
169,169,100,154000,False,substation,False,transmission,0.0,28.2408,41.2945,TR,POINT (28.2408 41.2945),True
170,170,101,154000,False,substation,False,transmission,0.0,28.0515,41.6695,TR,POINT (28.0515 41.6695),True
171,171,102,154000,False,substation,False,transmission,0.0,29.3639,40.2142,TR,POINT (29.3639 40.2142),True
172,172,102,380000,False,substation,False,transmission,0.0,29.3649,40.2152,TR,POINT (29.3649 40.2152),False
173,173,102,400000,False,substation,False,transmission,0.0,29.3659,40.2162,TR,POINT (29.3659 40.2162),False
174,174,103,154000,False,substation,False,transmission,0.0,27.0554,40.0045,TR,POINT (27.0554 40.0045),True
175,175,103,400000,False,substation,False,transmission,0.0,27.0564,40.0055,TR,POINT (27.0564 40.0055),False
176,176,104,150000,False,substation,False,transmission,0.0,26.957,38.7541,TR,POINT (26.957 38.7541),True
177,177,104,154000,False,substation,False,transmission,0.0,26.958,38.7551,TR,POINT (26.958 38.7551),False
178,178,104,380000,False,substation,False,transmission,0.0,26.959,38.7561,TR,POINT (26.959 38.7561),False
179,179,104,400000,False,substation,False,transmission,0.0,26.96,38.7571,TR,POINT (26.96 38.7571),False
180,180,105,154000,False,substation,False,transmission,0.0,33.0531,39.9327,TR,POINT (33.0531 39.9327),True
181,181,105,380000,False,substation,False,transmission,0.0,33.0541,39.9337,TR,POINT (33.0541 39.9337),False
182,182,105,400000,False,substation,False,transmission,0.0,33.0551,39.9347,TR,POINT (33.0551 39.9347),False
183,183,106,154000,False,substation,False,transmission,0.0,27.0802,41.2196,TR,POINT (27.0802 41.2196),True
184,184,107,154000,False,substation,False,transmission,0.0,29.1399,40.9924,TR,POINT (29.1399 40.9924),True
185,185,107,380000,False,substation,False,transmission,0.0,29.1409,40.9934,TR,POINT (29.1409 40.9934),False
186,186,108,154000,False,substation,False,transmission,0.0,36.0142,36.0576,TR,POINT (36.0142 36.0576),True
187,187,109,154000,False,substation,False,transmission,0.0,34.0346,41.9533,TR,POINT (34.0346 41.9533),True
188,188,110,154000,False,substation,False,transmission,0.0,29.1637,38.4867,TR,POINT (29.1637 38.4867),True
189,189,111,154000,False,substation,False,transmission,0.0,28.1314,41.3651,TR,POINT (28.1314 41.3651),True
190,190,111,170000,False,substation,False,transmission,0.0,28.1324,41.3661,TR,POINT (28.1324 41.3661),False
191,191,112,154000,False,substation,False,transmission,0.0,28.6672,41.1255,TR,POINT (28.6672 41.1255),True
192,192,112,380000,False,substation,False,transmission,0.0,28.6682,41.1265,TR,POINT (28.6682 41.1265),False
193,193,112,400000,False,substation,False,transmission,0.0,28.6692,41.1275,TR,POINT (28.6692 41.1275),False
194,194,113,154000,False,substation,False,transmission,0.0,28.2153,41.1854,TR,POINT (28.2153 41.1854),True
195,195,114,154000,False,substation,False,transmission,0.0,28.1584,41.2159,TR,POINT (28.1584 41.2159),True
196,196,115,154000,False,substation,False,transmission,0.0,28.1765,41.2828,TR,POINT (28.1765 41.2828),True
197,197,116,154000,False,substation,False,transmission,0.0,28.9169,40.5229,TR,POINT (28.9169 40.5229),True
198,198,117,154000,False,substation,False,transmission,0.0,27.7925,39.7912,TR,POINT (27.7925 39.7912),True
199,199,118,154000,False,substation,False,transmission,0.0,27.7616,41.513,TR,POINT (27.7616 41.513),True
200,200,118,380000,False,substation,False,transmission,0.0,27.7626,41.514,TR,POINT (27.7626 41.514),False
201,201,118,400000,False,substation,False,transmission,0.0,27.7636,41.515,TR,POINT (27.7636 41.515),False
202,202,119,154000,False,substation,False,transmission,0.0,30.3969,38.7861,TR,POINT (30.3969 38.7861),True
203,203,120,154000,False,substation,False,transmission,0.0,26.9121,40.751,TR,POINT (26.9121 40.751),True
204,204,121,154000,False,substation,False,transmission,0.0,30.9944,38.1191,TR,POINT (30.9944 38.1191),True
205,205,122,380000,False,substation,False,transmission,0.0,27.318,40.4201,TR,POINT (27.318 40.4201),True
206,206,122,400000,False,substation,False,transmission,0.0,27.319,40.4211,TR,POINT (27.319 40.4211),False
207,207,123,154000,False,substation,False,transmission,0.0,26.3463,39.7834,TR,POINT (26.3463 39.7834),True
208,208,124,154000,False,substation,False,transmission,0.0,30.2956,40.2458,TR,POINT (30.2956 40.2458),True
209,209,125,154000,False,substation,False,transmission,0.0,30.0582,40.1879,TR,POINT (30.0582 40.1879),True
210,210,126,154000,False,substation,False,transmission,0.0,30.044,40.2993,TR,POINT (30.044 40.2993),True
211,211,127,154000,False,substation,False,transmission,0.0,31.088,36.9324,TR,POINT (31.088 36.9324),True
212,212,128,154000,False,substation,False,transmission,0.0,27.7442,41.6419,TR,POINT (27.7442 41.6419),True
213,213,129,154000,False,substation,False,transmission,0.0,27.6838,41.6349,TR,POINT (27.6838 41.6349),True
214,214,130,154000,False,substation,False,transmission,0.0,29.1345,40.5162,TR,POINT (29.1345 40.5162),True
215,215,131,154000,False,substation,False,transmission,0.0,28.3272,37.6631,TR,POINT (28.3272 37.6631),True
216,216,132,380000,False,substation,False,transmission,0.0,28.2603,41.4304,TR,POINT (28.2603 41.4304),True
217,217,132,400000,False,substation,False,transmission,0.0,28.2613,41.4314,TR,POINT (28.2613 41.4314),False
218,218,133,154000,False,substation,False,transmission,0.0,28.4725,41.1324,TR,POINT (28.4725 41.1324),True
219,219,134,154000,False,substation,False,transmission,0.0,31.5675,36.7419,TR,POINT (31.5675 36.7419),True
220,220,134,380000,False,substation,False,transmission,0.0,31.5685,36.7429,TR,POINT (31.5685 36.7429),False
221,221,134,400000,False,substation,False,transmission,0.0,31.5695,36.7439,TR,POINT (31.5695 36.7439),False
222,222,135,154000,False,substation,False,transmission,0.0,32.6499,40.0508,TR,POINT (32.6499 40.0508),True
223,223,136,154000,False,substation,False,transmission,0.0,32.1497,39.1671,TR,POINT (32.1497 39.1671),True
224,224,137,154000,False,substation,False,transmission,0.0,32.5903,38.1128,TR,POINT (32.5903 38.1128),True
225,225,137,380000,False,substation,False,transmission,0.0,32.5913,38.1138,TR,POINT (32.5913 38.1138),False
226,226,137,400000,False,substation,False,transmission,0.0,32.5923,38.1148,TR,POINT (32.5923 38.1148),False
227,227,138,154000,False,substation,False,transmission,0.0,29.4067,40.683,TR,POINT (29.4067 40.683),True
228,228,139,154000,False,substation,False,transmission,0.0,29.6966,40.4589,TR,POINT (29.6966 40.4589),True
229,229,140,154000,False,substation,False,transmission,0.0,42.1441,37.3397,TR,POINT (42.1441 37.3397),True
230,230,140,380000,False,substation,False,transmission,0.0,42.1451,37.3407,TR,POINT (42.1451 37.3407),False
231,231,140,400000,False,substation,False,transmission,0.0,42.1461,37.3417,TR,POINT (42.1461 37.3417),False
232,232,141,154000,False,substation,False,transmission,0.0,29.3694,39.9282,TR,POINT (29.3694 39.9282),True
233,233,142,154000,False,substation,False,transmission,0.0,33.2747,37.6226,TR,POINT (33.2747 37.6226),True
234,234,143,154000,False,substation,False,transmission,0.0,32.4656,37.9076,TR,POINT (32.4656 37.9076),True
235,235,144,154000,False,substation,False,transmission,0.0,36.9567,37.5442,TR,POINT (36.9567 37.5442),True
236,236,145,154000,False,substation,False,transmission,0.0,27.6401,41.5534,TR,POINT (27.6401 41.5534),True
237,237,146,154000,False,substation,False,transmission,0.0,26.8894,40.2679,TR,POINT (26.8894 40.2679),True
238,238,147,154000,False,substation,False,transmission,0.0,29.5643,41.147,TR,POINT (29.5643 41.147),True
239,239,148,154000,False,substation,False,transmission,0.0,32.0936,38.8577,TR,POINT (32.0936 38.8577),True
240,240,149,154000,False,substation,False,transmission,0.0,32.2958,38.5309,TR,POINT (32.2958 38.5309),True
241,241,150,154000,False,substation,False,transmission,0.0,29.4653,38.6222,TR,POINT (29.4653 38.6222),True
242,242,151,154000,False,substation,False,transmission,0.0,28.3333,41.0982,TR,POINT (28.3333 41.0982),True
243,243,152,154000,False,substation,False,transmission,0.0,28.311,38.515,TR,POINT (28.311 38.515),True
244,244,153,154000,False,substation,False,transmission,0.0,29.3305,40.8609,TR,POINT (29.3305 40.8609),True
245,245,154,154000,False,substation,False,transmission,0.0,27.4552,41.9404,TR,POINT (27.4552 41.9404),True
246,246,155,154000,False,substation,False,transmission,0.0,34.9027,36.9561,TR,POINT (34.9027 36.9561),True
247,247,156,154000,False,substation,False,transmission,0.0,39.2961,40.5476,TR,POINT (39.2961 40.5476),True
248,248,157,154000,False,substation,False,transmission,0.0,28.9667,40.2229,TR,POINT (28.9667 40.2229),True
249,249,157,380000,False,substation,False,transmission,0.0,28.9677,40.2239,TR,POINT (28.9677 40.2239),False
250,250,158,154000,False,substation,False,transmission,0.0,28.8027,41.0036,TR,POINT (28.8027 41.0036),True
251,251,159,154000,False,substation,False,transmission,0.0,27.2569,39.6678,TR,POINT (27.2569 39.6678),True
252,252,160,154000,False,substation,False,transmission,0.0,29.2511,41.0006,TR,POINT (29.2511 41.0006),True
253,253,160,380000,False,substation,False,transmission,0.0,29.2521,41.0016,TR,POINT (29.2521 41.0016),False
254,254,161,154000,False,substation,False,transmission,0.0,29.4044,40.8986,TR,POINT (29.4044 40.8986),True
255,255,161,380000,False,substation,False,transmission,0.0,29.4054,40.8996,TR,POINT (29.4054 40.8996),False
256,256,162,154000,False,substation,False,transmission,0.0,32.7472,39.9735,TR,POINT (32.7472 39.9735),True
257,257,163,154000,False,substation,False,transmission,0.0,32.5382,39.9799,TR,POINT (32.5382 39.9799),True
258,258,163,380000,False,substation,False,transmission,0.0,32.5392,39.9809,TR,POINT (32.5392 39.9809),False
259,259,164,154000,False,substation,False,transmission,0.0,32.813,39.915,TR,POINT (32.813 39.915),True
260,260,165,154000,False,substation,False,transmission,0.0,32.6553,39.8813,TR,POINT (32.6553 39.8813),True
261,261,166,380000,False,substation,False,transmission,0.0,31.0216,40.0352,TR,POINT (31.0216 40.0352),True
262,262,167,154000,False,substation,False,transmission,0.0,34.9455,38.6419,TR,POINT (34.9455 38.6419),True
263,263,167,380000,False,substation,False,transmission,0.0,34.9465,38.6429,TR,POINT (34.9465 38.6429),False
